Time,Lat,Long,Heading,Baralt,Radalt,Pitch,Bank,Yaw,IAS,TAS,Gx,Gy,Gz,AOA,VS
622.00,44.946308,38.771224,0.600011,2969.973145,2948.850098,0.005661,-0.113499,0.600011,236.510587,269.890808,0.005592,1.006113,-0.000027,0.612405,-1.362264
622.03,44.946360,38.771280,0.599913,2969.940430,2948.815674,0.005660,-0.113501,0.599913,236.510940,269.891052,0.005592,1.006113,-0.000027,0.612400,-1.362345
622.06,44.946412,38.771337,0.599791,2969.899658,2948.772461,0.005660,-0.113504,0.599791,236.511381,269.891388,0.005591,1.006112,-0.000027,0.612393,-1.362448
622.09,44.946463,38.771393,0.599693,2969.866943,2948.737549,0.005659,-0.113506,0.599693,236.511750,269.891632,0.005591,1.006112,-0.000028,0.612388,-1.362530
622.11,44.946515,38.771450,0.599571,2969.825928,2948.694092,0.005659,-0.113510,0.599571,236.512191,269.891937,0.005590,1.006113,-0.000028,0.612382,-1.362633
622.14,44.946565,38.771504,0.599473,2969.793213,2948.659668,0.005659,-0.113512,0.599473,236.512561,269.892212,0.005590,1.006112,-0.000028,0.612376,-1.362715
622.17,44.946616,38.771561,0.599350,2969.752441,2948.616455,0.005658,-0.113515,0.599350,236.513002,269.892517,0.005590,1.006113,-0.000027,0.612369,-1.362818
622.19,44.946668,38.771617,0.599253,2969.719727,2948.581787,0.005658,-0.113517,0.599253,236.513371,269.892761,0.005589,1.006112,-0.000028,0.612363,-1.362901
622.22,44.946720,38.771674,0.599130,2969.678711,2948.538330,0.005657,-0.113520,0.599130,236.513796,269.893097,0.005589,1.006111,-0.000028,0.612356,-1.363004
622.25,44.946771,38.771730,0.599032,2969.645996,2948.513672,0.005657,-0.113523,0.599032,236.514165,269.893341,0.005588,1.006110,-0.000028,0.612351,-1.363087
622.27,44.946823,38.771787,0.598910,2969.605225,2948.483643,0.005656,-0.113526,0.598910,236.514606,269.893677,0.005588,1.006109,-0.000030,0.612345,-1.363192
622.30,44.946873,38.771841,0.598812,2969.572510,2948.459717,0.005656,-0.113528,0.598812,236.514976,269.893921,0.005588,1.006108,-0.000032,0.612341,-1.363276
622.33,44.946924,38.771898,0.598713,2969.539795,2948.435791,0.005655,-0.113531,0.598713,236.515329,269.894165,0.005587,1.006106,-0.000034,0.612336,-1.363360
622.35,44.946976,38.771954,0.598591,2969.498779,2948.405762,0.005655,-0.113534,0.598591,236.515786,269.894470,0.005587,1.006105,-0.000036,0.612331,-1.363466
622.38,44.947028,38.772011,0.598493,2969.466064,2948.381592,0.005654,-0.113536,0.598493,236.516123,269.894745,0.005587,1.006104,-0.000037,0.612327,-1.363551
622.41,44.947080,38.772067,0.598370,2969.425293,2948.351807,0.005654,-0.113539,0.598370,236.516581,269.895050,0.005586,1.006103,-0.000039,0.612321,-1.363658
622.43,44.947129,38.772122,0.598272,2969.392578,2948.327881,0.005654,-0.113542,0.598272,236.516950,269.895294,0.005586,1.006103,-0.000040,0.612317,-1.363744
622.46,44.947181,38.772178,0.598150,2969.351562,2948.297852,0.005653,-0.113545,0.598150,236.517408,269.895630,0.005586,1.006101,-0.000041,0.612312,-1.363851
622.49,44.947235,38.772237,0.598052,2969.318848,2948.273926,0.005653,-0.113547,0.598052,236.517761,269.895874,0.005585,1.006100,-0.000042,0.612308,-1.363937
622.51,44.947285,38.772291,0.597929,2969.277832,2948.246094,0.005652,-0.113550,0.597929,236.518203,269.896179,0.005585,1.006100,-0.000044,0.612303,-1.364046
622.54,44.947336,38.772347,0.597831,2969.245117,2948.230713,0.005652,-0.113553,0.597831,236.518556,269.896454,0.005585,1.006099,-0.000045,0.612299,-1.364133
622.57,44.947386,38.772402,0.597708,2969.204346,2948.211426,0.005651,-0.113556,0.597708,236.518998,269.896759,0.005585,1.006099,-0.000046,0.612294,-1.364242
622.60,44.947438,38.772458,0.597610,2969.171631,2948.195801,0.005651,-0.113559,0.597610,236.519384,269.897034,0.005584,1.006098,-0.000047,0.612290,-1.364329
622.62,44.947491,38.772517,0.597487,2969.130615,2948.176514,0.005650,-0.113562,0.597487,236.519842,269.897339,0.005584,1.006097,-0.000048,0.612285,-1.364439
622.66,44.947555,38.772586,0.597365,2969.089600,2948.166748,0.005650,-0.113565,0.597365,236.520267,269.897675,0.005584,1.006096,-0.000050,0.612281,-1.364549
622.69,44.947614,38.772650,0.597242,2969.048828,2948.207520,0.005649,-0.113568,0.597242,236.520725,269.897980,0.005584,1.006096,-0.000050,0.612275,-1.364659
622.71,44.947666,38.772707,0.597120,2969.007812,2948.192871,0.005649,-0.113571,0.597120,236.521167,269.898315,0.005583,1.006098,-0.000048,0.612270,-1.364769
622.74,44.947718,38.772763,0.597022,2968.975098,2948.177246,0.005648,-0.113574,0.597022,236.521504,269.898529,0.005583,1.006098,-0.000047,0.612265,-1.364857
622.77,44.947769,38.772819,0.596900,2968.934082,2948.157471,0.005648,-0.113577,0.596900,236.521962,269.898865,0.005583,1.006100,-0.000046,0.612259,-1.364967
622.79,44.947819,38.772874,0.596802,2968.901367,2948.141602,0.005647,-0.113580,0.596802,236.522332,269.899109,0.005582,1.006100,-0.000045,0.612254,-1.365054
622.82,44.947871,38.772930,0.596680,2968.860352,2948.103027,0.005647,-0.113583,0.596680,236.522774,269.899445,0.005582,1.006101,-0.000045,0.612248,-1.365164
622.85,44.947923,38.772986,0.596582,2968.827637,2948.061768,0.005647,-0.113586,0.596582,236.523144,269.899689,0.005582,1.006101,-0.000045,0.612244,-1.365251
622.87,44.947973,38.773041,0.596459,2968.786621,2948.022949,0.005646,-0.113589,0.596459,236.523586,269.900024,0.005581,1.006102,-0.000044,0.612238,-1.365360
622.90,44.948024,38.773097,0.596362,2968.753906,2947.996582,0.005646,-0.113591,0.596362,236.523957,269.900269,0.005581,1.006102,-0.000045,0.612233,-1.365447
622.93,44.948076,38.773153,0.596239,2968.712891,2947.963623,0.005645,-0.113595,0.596239,236.524399,269.900574,0.005581,1.006104,-0.000044,0.612226,-1.365556
622.96,44.948128,38.773209,0.596141,2968.680176,2947.943359,0.005645,-0.113597,0.596141,236.524769,269.900848,0.005581,1.006104,-0.000044,0.612221,-1.365643
622.98,44.948182,38.773268,0.596019,2968.639160,2947.938721,0.005644,-0.113600,0.596019,236.525211,269.901154,0.005580,1.006104,-0.000043,0.612215,-1.365752
623.01,44.948232,38.773322,0.595921,2968.606445,2947.935303,0.005644,-0.113603,0.595921,236.525581,269.901428,0.005580,1.006105,-0.000043,0.612210,-1.365839
623.04,44.948283,38.773378,0.595799,2968.565430,2947.930908,0.005643,-0.113606,0.595799,236.526024,269.901733,0.005580,1.006105,-0.000043,0.612203,-1.365948
623.06,44.948335,38.773435,0.595701,2968.532715,2947.927490,0.005643,-0.113609,0.595701,236.526394,269.902008,0.005579,1.006105,-0.000042,0.612198,-1.366035
623.09,44.948387,38.773491,0.595579,2968.491699,2947.922852,0.005642,-0.113612,0.595579,236.526836,269.902313,0.005579,1.006107,-0.000041,0.612191,-1.366143
623.12,44.948439,38.773547,0.595481,2968.458740,2947.919189,0.005642,-0.113614,0.595481,236.527190,269.902557,0.005579,1.006106,-0.000041,0.612186,-1.366230
623.14,44.948491,38.773603,0.595358,2968.417969,2947.915039,0.005642,-0.113618,0.595358,236.527632,269.902863,0.005578,1.006109,-0.000040,0.612180,-1.366338
623.17,44.948541,38.773658,0.595261,2968.385010,2947.911377,0.005641,-0.113620,0.595261,236.528003,269.903137,0.005578,1.006109,-0.000040,0.612175,-1.366424
623.20,44.948592,38.773714,0.595163,2968.352295,2947.907715,0.005641,-0.113623,0.595163,236.528357,269.903381,0.005578,1.006109,-0.000040,0.612169,-1.366511
623.22,44.948644,38.773770,0.595040,2968.311279,2947.903320,0.005640,-0.113626,0.595040,236.528816,269.903717,0.005577,1.006110,-0.000039,0.612162,-1.366619
623.25,44.948694,38.773824,0.594943,2968.278564,2947.899902,0.005640,-0.113628,0.594943,236.529170,269.903961,0.005577,1.006111,-0.000038,0.612157,-1.366705
623.28,44.948746,38.773880,0.594820,2968.237549,2947.895508,0.005639,-0.113632,0.594820,236.529612,269.904297,0.005577,1.006112,-0.000037,0.612150,-1.366812
623.30,44.948798,38.773937,0.594722,2968.204590,2947.891846,0.005639,-0.113634,0.594722,236.529999,269.904541,0.005576,1.006112,-0.000037,0.612145,-1.366899
623.33,44.948850,38.773993,0.594600,2968.163574,2947.887207,0.005638,-0.113637,0.594600,236.530441,269.904877,0.005576,1.006113,-0.000036,0.612138,-1.367006
623.36,44.948902,38.774049,0.594502,2968.130859,2947.898682,0.005638,-0.113640,0.594502,236.530812,269.905121,0.005575,1.006114,-0.000035,0.612132,-1.367092
623.38,44.948953,38.774105,0.594380,2968.089844,2947.915283,0.005637,-0.113643,0.594380,236.531254,269.905457,0.005575,1.006113,-0.000035,0.612125,-1.367199
623.41,44.949005,38.774161,0.594282,2968.057129,2947.928711,0.005637,-0.113645,0.594282,236.531641,269.905701,0.005575,1.006113,-0.000035,0.612120,-1.367285
623.44,44.949057,38.774217,0.594159,2968.016113,2947.945557,0.005637,-0.113649,0.594159,236.532035,269.906036,0.005574,1.006113,-0.000037,0.612114,-1.367392
623.47,44.949109,38.774274,0.594061,2967.983154,2947.958740,0.005636,-0.113651,0.594061,236.532422,269.906281,0.005574,1.006113,-0.000038,0.612110,-1.367479
623.49,44.949161,38.774330,0.593938,2967.942139,2947.975586,0.005636,-0.113654,0.593938,236.532865,269.906586,0.005574,1.006112,-0.000040,0.612104,-1.367587
623.52,44.949213,38.774386,0.593841,2967.909424,2947.989014,0.005635,-0.113657,0.593841,236.533219,269.906860,0.005573,1.006112,-0.000041,0.612100,-1.367674
623.55,44.949265,38.774442,0.593718,2967.868408,2948.006836,0.005635,-0.113660,0.593718,236.533678,269.907196,0.005573,1.006110,-0.000042,0.612094,-1.367782
623.57,44.949317,38.774498,0.593620,2967.835449,2948.020752,0.005634,-0.113662,0.593620,236.534048,269.907440,0.005573,1.006111,-0.000042,0.612089,-1.367869
623.60,44.949369,38.774554,0.593497,2967.794434,2948.038330,0.005634,-0.113665,0.593497,236.534491,269.907745,0.005572,1.006109,-0.000043,0.612083,-1.367979
623.63,44.949419,38.774608,0.593399,2967.761719,2948.052490,0.005633,-0.113668,0.593399,236.534829,269.908020,0.005572,1.006109,-0.000044,0.612079,-1.368066
623.65,44.949470,38.774664,0.593277,2967.720459,2948.070068,0.005633,-0.113671,0.593277,236.535321,269.908356,0.005572,1.006110,-0.000044,0.612073,-1.368176
623.68,44.949522,38.774721,0.593178,2967.687744,2948.551758,0.005632,-0.113674,0.593178,236.535659,269.908600,0.005572,1.006108,-0.000045,0.612069,-1.368264
623.71,44.949572,38.774775,0.593080,2967.654785,2948.531006,0.005632,-0.113676,0.593080,236.536014,269.908875,0.005571,1.006110,-0.000045,0.612064,-1.368352
623.74,44.949626,38.774833,0.592958,2967.613770,2948.519287,0.005632,-0.113679,0.592958,236.536473,269.909180,0.005571,1.006109,-0.000045,0.612057,-1.368462
623.76,44.949676,38.774887,0.592860,2967.581055,2948.509766,0.005631,-0.113682,0.592860,236.536844,269.909424,0.005571,1.006110,-0.000044,0.612052,-1.368550
623.79,44.949728,38.774943,0.592738,2967.540039,2948.498047,0.005631,-0.113685,0.592738,236.537304,269.909760,0.005570,1.006111,-0.000042,0.612046,-1.368660
623.82,44.949780,38.774999,0.592639,2967.507080,2948.488281,0.005630,-0.113688,0.592639,236.537642,269.910034,0.005570,1.006112,-0.000041,0.612040,-1.368747
623.84,44.949832,38.775055,0.592517,2967.466064,2948.476318,0.005630,-0.113691,0.592517,236.538101,269.910339,0.005570,1.006114,-0.000039,0.612033,-1.368856
623.87,44.949884,38.775111,0.592420,2967.433105,2948.466797,0.005629,-0.113693,0.592420,236.538472,269.910614,0.005569,1.006115,-0.000038,0.612028,-1.368943
623.90,44.949936,38.775167,0.592297,2967.392090,2948.454834,0.005629,-0.113696,0.592297,236.538915,269.910919,0.005569,1.006115,-0.000038,0.612022,-1.369052
623.92,44.949988,38.775223,0.592199,2967.359131,2948.445557,0.005628,-0.113699,0.592199,236.539286,269.911194,0.005569,1.006114,-0.000040,0.612017,-1.369139
623.95,44.950038,38.775277,0.592076,2967.318115,2948.434082,0.005628,-0.113702,0.592076,236.539730,269.911499,0.005568,1.006114,-0.000041,0.612011,-1.369249
623.98,44.950090,38.775333,0.591978,2967.285400,2948.425049,0.005627,-0.113705,0.591978,236.540101,269.911774,0.005568,1.006114,-0.000042,0.612007,-1.369336
624.00,44.950142,38.775389,0.591856,2967.244141,2948.413330,0.005627,-0.113708,0.591856,236.540560,269.912079,0.005568,1.006113,-0.000043,0.612000,-1.369446
624.03,44.950194,38.775445,0.591757,2967.211426,2948.405029,0.005626,-0.113710,0.591757,236.540915,269.912354,0.005567,1.006113,-0.000043,0.611996,-1.369534
624.06,44.950246,38.775501,0.591635,2967.170166,2948.394531,0.005626,-0.113714,0.591635,236.541358,269.912659,0.005567,1.006113,-0.000044,0.611990,-1.369644
624.08,44.950296,38.775555,0.591537,2967.137451,2948.387939,0.005626,-0.113716,0.591537,236.541730,269.912933,0.005567,1.006112,-0.000044,0.611985,-1.369732
624.11,44.950348,38.775611,0.591414,2967.096191,2948.391846,0.005625,-0.113719,0.591414,236.542206,269.913239,0.005566,1.006113,-0.000044,0.611979,-1.369843
624.14,44.950402,38.775669,0.591316,2967.063477,2948.406738,0.005625,-0.113722,0.591316,236.542544,269.913513,0.005566,1.006114,-0.000043,0.611973,-1.369931
624.16,44.950454,38.775725,0.591194,2967.022217,2948.425293,0.005624,-0.113725,0.591194,236.542988,269.913818,0.005566,1.006116,-0.000039,0.611965,-1.370041
624.19,44.950506,38.775781,0.591096,2966.989502,2948.440186,0.005624,-0.113727,0.591096,236.543359,269.914093,0.005565,1.006118,-0.000037,0.611959,-1.370128
624.22,44.950556,38.775834,0.590974,2966.948242,2948.458740,0.005623,-0.113731,0.590974,236.543787,269.914429,0.005565,1.006118,-0.000036,0.611953,-1.370237
624.25,44.950608,38.775890,0.590876,2966.915527,2948.473633,0.005623,-0.113733,0.590876,236.544174,269.914673,0.005565,1.006120,-0.000035,0.611947,-1.370323
624.27,44.950660,38.775946,0.590754,2966.874268,2948.492188,0.005622,-0.113736,0.590754,236.544634,269.914978,0.005564,1.006121,-0.000035,0.611941,-1.370432
624.30,44.950712,38.776002,0.590656,2966.841553,2948.507080,0.005622,-0.113739,0.590656,236.544973,269.915253,0.005564,1.006122,-0.000035,0.611935,-1.370518
624.33,44.950764,38.776058,0.590533,2966.800293,2948.501465,0.005621,-0.113742,0.590533,236.545433,269.915588,0.005563,1.006122,-0.000034,0.611929,-1.370626
624.35,44.950816,38.776114,0.590435,2966.767334,2948.496826,0.005621,-0.113745,0.590435,236.545820,269.915833,0.005563,1.006124,-0.000033,0.611923,-1.370713
624.38,44.950868,38.776170,0.590312,2966.726318,2948.490967,0.005621,-0.113748,0.590312,236.546264,269.916138,0.005563,1.006124,-0.000033,0.611916,-1.370820
624.41,44.950918,38.776224,0.590215,2966.693359,2948.486328,0.005620,-0.113750,0.590215,236.546635,269.916412,0.005562,1.006124,-0.000033,0.611911,-1.370907
624.43,44.950970,38.776280,0.590117,2966.660400,2948.481445,0.005620,-0.113753,0.590117,236.546990,269.916687,0.005562,1.006125,-0.000032,0.611905,-1.370993
624.46,44.951022,38.776335,0.589994,2966.619385,2948.475586,0.005619,-0.113756,0.589994,236.547450,269.917023,0.005561,1.006125,-0.000032,0.611898,-1.371100
624.49,44.951074,38.776391,0.589897,2966.586426,2948.470947,0.005619,-0.113758,0.589897,236.547805,269.917267,0.005561,1.006126,-0.000031,0.611892,-1.371186
624.51,44.951126,38.776447,0.589774,2966.545410,2948.465088,0.005618,-0.113761,0.589774,236.548249,269.917603,0.005561,1.006127,-0.000030,0.611885,-1.371293
624.54,44.951178,38.776503,0.589676,2966.512451,2948.460205,0.005618,-0.113764,0.589676,236.548620,269.917877,0.005560,1.006127,-0.000030,0.611879,-1.371379
624.57,44.951230,38.776559,0.589554,2966.471191,2948.467773,0.005617,-0.113767,0.589554,236.549048,269.918182,0.005560,1.006129,-0.000029,0.611872,-1.371486
624.60,44.951282,38.776615,0.589456,2966.438232,2948.476562,0.005617,-0.113769,0.589456,236.549436,269.918427,0.005559,1.006129,-0.000028,0.611866,-1.371571
624.62,44.951335,38.776670,0.589333,2966.397217,2948.487549,0.005617,-0.113772,0.589333,236.549879,269.918762,0.005559,1.006130,-0.000027,0.611859,-1.371678
624.65,44.951387,38.776726,0.589235,2966.364258,2948.496094,0.005616,-0.113775,0.589235,236.550267,269.919037,0.005558,1.006130,-0.000027,0.611853,-1.371763
624.68,44.951439,38.776782,0.589113,2966.323242,2948.507324,0.005616,-0.113778,0.589113,236.550727,269.919342,0.005558,1.006130,-0.000026,0.611845,-1.371870
624.70,44.951489,38.776836,0.589015,2966.290283,2948.511963,0.005615,-0.113780,0.589015,236.551066,269.919617,0.005558,1.006131,-0.000026,0.611839,-1.371955
624.73,44.951541,38.776891,0.588892,2966.249023,2948.493896,0.005615,-0.113783,0.588892,236.551526,269.919952,0.005557,1.006132,-0.000024,0.611832,-1.372061
624.76,44.951593,38.776947,0.588795,2966.216064,2948.479492,0.005614,-0.113786,0.588795,236.551898,269.920197,0.005557,1.006133,-0.000024,0.611826,-1.372146
624.78,44.951645,38.777003,0.588672,2966.175049,2948.461426,0.005614,-0.113789,0.588672,236.552358,269.920532,0.005556,1.006134,-0.000023,0.611818,-1.372252
624.81,44.951697,38.777059,0.588574,2966.142090,2948.447021,0.005613,-0.113791,0.588574,236.552713,269.920776,0.005556,1.006134,-0.000023,0.611813,-1.372337
624.84,44.951749,38.777114,0.588451,2966.100830,2948.428955,0.005613,-0.113794,0.588451,236.553173,269.921082,0.005555,1.006132,-0.000025,0.611806,-1.372443
624.86,44.951801,38.777170,0.588353,2966.067871,2948.414551,0.005612,-0.113797,0.588353,236.553512,269.921387,0.005555,1.006132,-0.000026,0.611801,-1.372528
624.89,44.951852,38.777224,0.588231,2966.026611,2948.396240,0.005612,-0.113800,0.588231,236.553972,269.921692,0.005554,1.006132,-0.000027,0.611795,-1.372635
624.92,44.951904,38.777280,0.588132,2965.993896,2948.382080,0.005612,-0.113802,0.588132,236.554327,269.921936,0.005554,1.006131,-0.000028,0.611790,-1.372721
624.94,44.951956,38.777335,0.588010,2965.952637,2948.364014,0.005611,-0.113805,0.588010,236.554771,269.922272,0.005553,1.006130,-0.000028,0.611784,-1.372829
624.97,44.952010,38.777393,0.587911,2965.919678,2948.349609,0.005611,-0.113807,0.587911,236.555142,269.922546,0.005553,1.006130,-0.000029,0.611778,-1.372915
625.00,44.952062,38.777449,0.587789,2965.878418,2948.331299,0.005610,-0.113810,0.587789,236.555602,269.922882,0.005553,1.006130,-0.000030,0.611772,-1.373023
625.03,44.952114,38.777504,0.587691,2965.845459,2948.316895,0.005610,-0.113813,0.587691,236.555974,269.923126,0.005552,1.006130,-0.000030,0.611767,-1.373109
625.05,44.952166,38.777560,0.587568,2965.804199,2948.299561,0.005609,-0.113816,0.587568,236.556401,269.923462,0.005552,1.006129,-0.000030,0.611760,-1.373217
625.08,44.952217,38.777614,0.587470,2965.771240,2948.286377,0.005609,-0.113818,0.587470,236.556773,269.923706,0.005551,1.006128,-0.000031,0.611755,-1.373304
625.11,44.952269,38.777669,0.587347,2965.730225,2948.270020,0.005608,-0.113821,0.587347,236.557233,269.924042,0.005551,1.006127,-0.000031,0.611749,-1.373413
625.13,44.952321,38.777725,0.587249,2965.697266,2948.256836,0.005608,-0.113824,0.587249,236.557605,269.924286,0.005551,1.006127,-0.000032,0.611744,-1.373501
625.16,44.952371,38.777779,0.587151,2965.664307,2948.243652,0.005607,-0.113826,0.587151,236.557960,269.924561,0.005550,1.006128,-0.000032,0.611739,-1.373588
625.19,44.952425,38.777836,0.587028,2965.623047,2948.227051,0.005607,-0.113829,0.587028,236.558420,269.924896,0.005550,1.006127,-0.000032,0.611733,-1.373698
625.21,44.952477,38.777892,0.586905,2965.581787,2948.210205,0.005606,-0.113832,0.586905,236.558880,269.925232,0.005549,1.006127,-0.000033,0.611727,-1.373807
625.24,44.952529,38.777948,0.586807,2965.548828,2948.197021,0.005606,-0.113834,0.586807,236.559236,269.925476,0.005549,1.006126,-0.000033,0.611722,-1.373895
625.27,44.952582,38.778003,0.586684,2965.507568,2948.180420,0.005605,-0.113838,0.586684,236.559696,269.925812,0.005549,1.006126,-0.000033,0.611715,-1.374005
